name,affiliation,activityType,date,dataName,dataType,price,device
Hessie,CJ올리브네트웍스,수정,20160810,data_361,건강데이터,1181589,AI스피커
Nolla,정보통신산업진흥원,구매,20161004,data_390,건강데이터,1959295,AI스피커
Mamie,삼성SDS,출판,20160520,data_519,위치데이터,1201661,레일플러스
Katherine,한국데이터진흥원,수정,20170803,data_468,음성데이터,1198109,AI스피커
Blanche,CJ올리브네트웍스,판매,20180304,data_845,위치데이터,1018938,레일플러스
Mercedes,AWS,출판,20171214,data_559,의료데이터,1499728,페이션트모니터
Neppie,삼성SDS,출판,20161214,data_714,음성데이터,1536953,스마트워치
Bama,국민건강보험공단,구매,20180702,data_846,의료데이터,1518331,스마트워치
Amanda,한국데이터진흥원,판매,20170625,data_651,음성데이터,1286980,스마트워치
Joella,NHN,출판,20160318,data_614,의료데이터,1430243,페이션트모니터
Caroline,한국보건산업진흥원,출판,20180223,data_114,음성데이터,1895686,스마트워치
Susie,한국개발연구원,수정,20170108,data_301,건강데이터,1507021,AI스피커
Maud,정보통신산업진흥원,판매,20170221,data_471,의료데이터,1223225,AI스피커
Stella,과학기술정책연구원,출판,20180604,data_308,음성데이터,1165685,AI스피커
Nannie,한국인터넷진흥원,구매,20180130,data_665,음성데이터,1204707,AI스피커
Blanche,과학기술정책연구원,출판,20160330,data_325,음성데이터,1002506,스마트워치
Ella,한국데이터진흥원,수정,20161028,data_886,음성데이터,1275550,AI스피커
Leo,지하철공사,판매,20160929,data_953,의료데이터,1695951,페이션트모니터
Alice,건강보험심사평가원,수정,20160414,data_473,음성데이터,1726429,스마트워치
Neppie,한국인터넷진흥원,출판,20160504,data_892,음성데이터,1940224,스마트워치
Onie,고려대학교,판매,20170809,data_328,음성데이터,1590540,스마트워치
Anna,CJ올리브네트웍스,판매,20180518,data_610,의료데이터,1751014,페이션트모니터
Amanda,NHN,수정,20180908,data_184,건강데이터,1453174,스마트워치
Olie,정보통신산업진흥원,수정,20180124,data_941,의료데이터,1467785,페이션트모니터
Faith,지하철공사,판매,20160117,data_516,건강데이터,1078045,AI스피커
Dee,한국데이터진흥원,출판,20160804,data_414,음성데이터,1520037,스마트워치
Dinah,한국인터넷진흥원,판매,20170104,data_893,위치데이터,1819462,삼성페이
Erie,한국개발연구원,출판,20180913,data_896,위치데이터,1504448,삼성페이
Emma,한국과학기술정보연구원,수정,20170218,data_862,의료데이터,1214841,페이션트모니터
Ella,SK텔레콤,판매,20160308,data_449,음성데이터,1950882,스마트워치
Sadie,지하철공사,수정,20171202,data_505,의료데이터,1505855,페이션트모니터
Georgia,지하철공사,구매,20170206,data_980,음성데이터,1493229,AI스피커
Lula,한국데이터진흥원,구매,20160801,data_502,위치데이터,1751070,레일플러스
Addie,지하철공사,수정,20180212,data_771,의료데이터,1020180,AI스피커
Sallie,한국연구재단,판매,20170312,data_946,의료데이터,1772943,페이션트모니터
Nancy,건강보험심사평가원,구매,20170612,data_333,건강데이터,1355275,스마트워치
Stella,국민건강보험공단,구매,20180121,data_567,위치데이터,1816296,레일플러스
Magaret,SK텔레콤,출판,20171028,data_302,의료데이터,1811207,AI스피커
Stella,고려대학교,수정,20160110,data_234,음성데이터,1799954,AI스피커
Nealie,과학기술정책연구원,판매,20170719,data_474,의료데이터,1535658,페이션트모니터
Lena,한국데이터진흥원,출판,20170329,data_752,의료데이터,1426060,스마트워치
Carey,대한법률구조공단,출판,20160424,data_768,음성데이터,1217072,스마트워치
Etta,한국과학기술정보연구원,구매,20160131,data_338,음성데이터,1525320,스마트워치
Emma,안랩,구매,20160905,data_462,위치데이터,1085537,캐시비
Emily,AWS,판매,20180809,data_151,위치데이터,1151986,캐시비
Viva,안랩,수정,20160206,data_159,의료데이터,1315637,페이션트모니터
Mima,한국과학기술정보연구원,구매,20160128,data_723,음성데이터,1629615,스마트워치
Mollie,한국연구재단,구매,20160729,data_591,의료데이터,1714066,스마트워치
Jenette,CJ올리브네트웍스,판매,20160411,data_595,음성데이터,1090755,AI스피커
Nancy,고려대학교,수정,20160512,data_610,음성데이터,1754213,AI스피커
Tilda,삼성SDS,출판,20180922,data_830,음성데이터,1816672,스마트워치
Sadie,과학기술정책연구원,수정,20180215,data_753,건강데이터,1475127,AI스피커
Jane,한국인터넷진흥원,판매,20161112,data_851,음성데이터,1179375,AI스피커
Minnie,한국인터넷진흥원,구매,20170725,data_469,건강데이터,1085109,AI스피커
Martha,한국연구재단,구매,20170323,data_116,음성데이터,1404255,AI스피커
Eliza,한국연구재단,구매,20181124,data_734,위치데이터,1653957,레일플러스
Georgia,대한법률구조공단,구매,20170601,data_462,건강데이터,1211787,스마트워치
Muriel,한국연구재단,구매,20160707,data_690,건강데이터,1078067,스마트워치
Georgia,한국연구재단,구매,20180213,data_878,음성데이터,1832398,스마트워치
Sarah,국립중앙의료원,판매,20160115,data_383,의료데이터,1040158,AI스피커
Claudine,건강보험심사평가원,수정,20160510,data_422,의료데이터,1088687,스마트워치
Liller,숙명여자대학교,구매,20170623,data_813,건강데이터,1614464,AI스피커
Martha,안랩,출판,20170126,data_975,의료데이터,1841714,AI스피커
Liller,NHN,수정,20161014,data_463,건강데이터,1819008,스마트워치
Anna,한국과학기술정보연구원,판매,20170515,data_241,의료데이터,1481047,페이션트모니터
Minnie,대한법률구조공단,구매,20170617,data_438,음성데이터,1010563,스마트워치
Theo,한국과학기술정보연구원,구매,20180406,data_541,위치데이터,1328115,삼성페이
Emily,안랩,출판,20160513,data_893,위치데이터,1629883,캐시비
Addie,과학기술정책연구원,출판,20161227,data_120,위치데이터,1211517,삼성페이
Ella,삼성SDS,구매,20161012,data_165,의료데이터,1798306,페이션트모니터
Yetta,SK텔레콤,판매,20170722,data_948,건강데이터,1681210,스마트워치
Josephine,과학기술정책연구원,출판,20161021,data_277,음성데이터,1349495,AI스피커
Mima,CJ올리브네트웍스,출판,20171217,data_686,위치데이터,1491078,T머니
Georgia,상명대학교,수정,20180706,data_871,건강데이터,1047291,스마트워치
Fannie,상명대학교,판매,20180325,data_102,건강데이터,1835536,스마트워치
Caroline,삼성SDS,판매,20160518,data_102,위치데이터,1540795,캐시비
Pearl,NHN,출판,20180718,data_586,의료데이터,1313400,AI스피커
Nancy,지하철공사,판매,20160904,data_400,의료데이터,1872542,페이션트모니터
Maud,AWS,출판,20180423,data_565,위치데이터,1429288,캐시비
Josephine,한국과학기술정보연구원,수정,20180214,data_105,음성데이터,1296644,스마트워치
Fannie,SK텔레콤,구매,20160708,data_848,위치데이터,1492663,T머니
Lena,한국개발연구원,구매,20180112,data_241,음성데이터,1239646,AI스피커
Ella,한국보건산업진흥원,구매,20161021,data_520,건강데이터,1583917,AI스피커
Eliza,국민건강보험공단,수정,20160629,data_321,의료데이터,1194248,페이션트모니터
Rosanna,한국데이터진흥원,출판,20160424,data_762,건강데이터,1892779,스마트워치
Josephine,국민건강보험공단,판매,20160920,data_399,의료데이터,1979599,스마트워치
Onie,한국과학기술정보연구원,출판,20180709,data_295,음성데이터,1867134,스마트워치
Nonie,CJ올리브네트웍스,수정,20170221,data_244,위치데이터,1608963,캐시비
Erie,상명대학교,판매,20170209,data_369,건강데이터,1112957,AI스피커
Blanche,한국과학기술정보연구원,출판,20160114,data_605,건강데이터,1764865,AI스피커
Claudine,국민건강보험공단,수정,20160404,data_797,음성데이터,1473804,AI스피커
Nolla,한국과학기술정보연구원,구매,20170223,data_143,건강데이터,1589323,AI스피커
Eliza,SK텔레콤,판매,20161120,data_170,건강데이터,1816991,스마트워치
Lanie,건강보험심사평가원,출판,20171209,data_233,위치데이터,1446784,T머니
Lucy,한국데이터진흥원,구매,20180922,data_260,의료데이터,1144381,스마트워치
Susie,한국데이터진흥원,구매,20170917,data_235,의료데이터,1547449,스마트워치
Rella,상명대학교,구매,20161006,data_518,위치데이터,1637278,삼성페이
Katherine,한국데이터진흥원,판매,20160428,data_182,음성데이터,1995410,AI스피커
Stella,한국과학기술정보연구원,판매,20180317,data_357,음성데이터,1466174,AI스피커
Martha,NHN,출판,20181009,data_106,건강데이터,1899466,AI스피커
Belle,AWS,판매,20180122,data_397,건강데이터,1018229,스마트워치
Eva,대한법률구조공단,판매,20181005,data_317,의료데이터,1004683,페이션트모니터
Sarah,건강보험심사평가원,수정,20160830,data_839,음성데이터,1511761,스마트워치
Ella,고려대학교,구매,20170223,data_610,위치데이터,1494178,삼성페이
Nancy,상명대학교,출판,20161016,data_390,음성데이터,1366201,스마트워치
Cherry,한국과학기술정보연구원,수정,20181114,data_653,음성데이터,1433262,스마트워치
Bama,정보통신산업진흥원,출판,20171005,data_482,건강데이터,1779047,AI스피커
Nealie,과학기술정책연구원,판매,20180413,data_942,의료데이터,1367692,페이션트모니터
Mercedes,한국인터넷진흥원,수정,20180216,data_822,건강데이터,1790269,스마트워치
Leo,한국개발연구원,수정,20170702,data_122,음성데이터,1841615,스마트워치
Magaret,SK텔레콤,구매,20160515,data_583,위치데이터,1423749,캐시비
Belle,한국과학기술정보연구원,구매,20161015,data_879,의료데이터,1258455,페이션트모니터
Jenette,숙명여자대학교,판매,20160916,data_669,의료데이터,1509637,AI스피커
Addie,한국연구재단,판매,20171201,data_648,음성데이터,1422653,스마트워치
Josephine,상명대학교,수정,20171116,data_949,건강데이터,1081925,AI스피커
Mai,SK텔레콤,판매,20160309,data_246,음성데이터,1834286,스마트워치
Julia,CJ올리브네트웍스,구매,20160926,data_566,건강데이터,1436850,AI스피커
Hessie,AWS,수정,20170819,data_117,건강데이터,1486777,AI스피커
Pearl,국립중앙의료원,출판,20171128,data_450,의료데이터,1435244,AI스피커
Rosanna,한국데이터진흥원,수정,20160628,data_129,음성데이터,1702899,스마트워치
Melva,한국인터넷진흥원,출판,20171006,data_401,의료데이터,1489426,AI스피커
Melva,안랩,판매,20170311,data_792,위치데이터,1038850,레일플러스
Amanda,안랩,판매,20181103,data_333,건강데이터,1526793,스마트워치
Viva,한국데이터진흥원,판매,20160407,data_763,음성데이터,1864228,스마트워치
Cherry,고려대학교,수정,20160529,data_650,의료데이터,1136130,스마트워치
Mamie,한국인터넷진흥원,판매,20180225,data_773,건강데이터,1225719,스마트워치
Lena,한국과학기술정보연구원,구매,20170820,data_912,의료데이터,1093766,AI스피커
Lena,대한법률구조공단,수정,20160517,data_268,위치데이터,1038989,T머니
Flora,한국과학기술정보연구원,판매,20180729,data_575,위치데이터,1948351,레일플러스
Mima,건강보험심사평가원,판매,20171018,data_781,의료데이터,1904285,AI스피커
Theo,한국인터넷진흥원,수정,20180828,data_796,의료데이터,1558648,페이션트모니터
Leo,한국인터넷진흥원,판매,20160803,data_252,음성데이터,1266934,AI스피커
Magaret,AWS,판매,20180113,data_572,의료데이터,1792519,AI스피커
Liller,고려대학교,수정,20171021,data_269,건강데이터,1226153,스마트워치
Nancy,NHN,판매,20160929,data_314,건강데이터,1912288,스마트워치
Katherine,한국인터넷진흥원,판매,20180405,data_563,위치데이터,1895768,캐시비
Lucy,고려대학교,출판,20161202,data_175,위치데이터,1524052,레일플러스
Agens,고려대학교,판매,20181005,data_988,음성데이터,1703052,스마트워치
Carey,한국데이터진흥원,출판,20160821,data_725,음성데이터,1182587,AI스피커
Blanche,대한법률구조공단,수정,20180423,data_108,위치데이터,1041711,삼성페이
Anna,삼성SDS,수정,20180422,data_258,음성데이터,1023226,AI스피커
Martha,고려대학교,구매,20171012,data_715,건강데이터,1527333,AI스피커
Katherine,지하철공사,출판,20170528,data_671,위치데이터,1545531,T머니
Lottie,SK텔레콤,수정,20170314,data_320,건강데이터,1481267,AI스피커
Mai,지하철공사,출판,20181025,data_760,음성데이터,1485985,AI스피커
Mary,AWS,출판,20180110,data_556,건강데이터,1986953,스마트워치
Eva,CJ올리브네트웍스,출판,20170809,data_532,의료데이터,1952754,AI스피커
Cora,AWS,출판,20180610,data_386,음성데이터,1790609,스마트워치
Jessie,한국연구재단,출판,20180520,data_280,음성데이터,1061757,AI스피커
Ella,한국연구재단,구매,20170920,data_269,음성데이터,1203432,스마트워치
Electa,정보통신산업진흥원,수정,20180427,data_102,위치데이터,1483040,레일플러스
