소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
김소정,AWS,data_144,1196327,의료데이터,AI스피커,전달,20170520,이태민,정보통신산업진흥원,,,,
서민지,상명대학교,data_923,1767370,의료데이터,페이션트모니터,판매,20170520,김이진,한국연구재단,,,,
전소연,고려대학교,data_757,1880307,건강데이터,AI스피커,생성,20170901,,,,,,
임찬민,건강보험심사평가원,data_790,1332095,위치데이터,레일플러스,판매,20170520,곽은진,국립중앙의료원,,,,
신유나,대한법률구조공단,data_674,1446406,음성데이터,스마트워치,배포,20170520,전소연,한국인터넷진흥원,,,,
서민지,한국보건산업진흥원,data_132,1828001,의료데이터,AI스피커,배포,20170520,백인호,한국데이터진흥원,,,,
서가영,AWS,data_864,1483201,건강데이터,AI스피커,배포,20170520,배주현,한국인터넷진흥원,,,,
최민호,국민건강보험공단,data_242,1807948,음성데이터,AI스피커,생성,20160324,,,,,,
서민지,고려대학교,data_393,1031933,건강데이터,스마트워치,가공,20160919,김태형,AWS,data_459,1337913,의료데이터,페이션트모니터
김성규,숙명여자대학교,data_385,1195252,위치데이터,삼성페이,변환,20170415,문태일,한국개발연구원,data_575,1252046,건강데이터,스마트워치
도경수,삼성SDS,data_504,1636535,음성데이터,스마트워치,판매,20170520,유정연,상명대학교,,,,
이규형,건강보험심사평가원,data_900,1612626,음성데이터,AI스피커,생성,20170725,,,,,,
차준호,한국개발연구원,data_433,1571891,건강데이터,AI스피커,변환,20170520,안지영,건강보험심사평가원,data_885,1044656,의료데이터,스마트워치
정예인,지하철공사,data_911,1030295,음성데이터,AI스피커,생성,20180208,,,,,,
유시아,과학기술정책연구원,data_158,1766863,음성데이터,스마트워치,가공,20161016,신유나,국립중앙의료원,data_230,1875031,건강데이터,AI스피커
임찬민,국민건강보험공단,data_668,1035816,의료데이터,스마트워치,수정,20170122,이지혜,NHN,data_428,1351531,건강데이터,스마트워치
도경수,국민건강보험공단,data_535,1655306,의료데이터,AI스피커,배포,20170520,전소연,건강보험심사평가원,,,,
이지호,한국개발연구원,data_585,1769968,건강데이터,스마트워치,수정,20181106,문태일,정보통신산업진흥원,data_642,1318031,건강데이터,스마트워치
김영주,상명대학교,data_609,1034099,음성데이터,스마트워치,가공,20160407,강한나,한국데이터진흥원,data_876,1245071,위치데이터,AI스피커
서민지,지하철공사,data_628,1377384,의료데이터,페이션트모니터,판매,20170520,배유빈,CJ올리브네트웍스,,,,
송가인,건강보험심사평가원,data_489,1890823,음성데이터,스마트워치,생성,20180408,,,,,,
정은비,AWS,data_826,1478488,위치데이터,레일플러스,가공,20160915,이연희,숙명여자대학교,data_933,1296644,위치데이터,스마트워치
정은비,정보통신산업진흥원,data_938,1869569,건강데이터,AI스피커,수정,20161030,서지수,안랩,data_348,1969037,건강데이터,AI스피커
민경아,과학기술정책연구원,data_968,1888334,건강데이터,AI스피커,가공,20180402,김태형,숙명여자대학교,data_328,1043993,건강데이터,스마트워치
이민형,고려대학교,data_806,1026482,위치데이터,캐시비,가공,20170125,유시아,고려대학교,data_180,1234107,건강데이터,T머니
송가인,AWS,data_618,1740133,건강데이터,스마트워치,생성,20171029,,,,,,
이민형,지하철공사,data_659,1833753,위치데이터,레일플러스,판매,20170520,서민지,과학기술정책연구원,,,,
이지효,국립중앙의료원,data_660,1857859,위치데이터,레일플러스,수정,20170925,유정연,AWS,data_874,1399495,위치데이터,페이션트모니터
오세훈,삼성SDS,data_805,1611018,음성데이터,AI스피커,생성,20161221,,,,,,
황민현,한국보건산업진흥원,data_631,1810749,음성데이터,AI스피커,배포,20170520,권보미,한국인터넷진흥원,,,,
강민희,국민건강보험공단,data_105,1137881,위치데이터,캐시비,배포,20170520,이지혜,상명대학교,,,,
서지수,상명대학교,data_822,1867915,건강데이터,AI스피커,수정,20170813,송가인,고려대학교,data_490,1046194,의료데이터,스마트워치
최민호,국민건강보험공단,data_184,1261539,건강데이터,AI스피커,가공,20170216,이민형,국립중앙의료원,data_985,1939430,음성데이터,페이션트모니터
양유정,한국과학기술정보연구원,data_188,1774535,의료데이터,페이션트모니터,수정,20180902,송가인,건강보험심사평가원,data_154,1798020,의료데이터,스마트워치
양유정,국민건강보험공단,data_969,1956647,음성데이터,스마트워치,배포,20170520,장보라,SK텔레콤,,,,
윤정한,한국보건산업진흥원,data_223,1059551,위치데이터,레일플러스,전달,20170520,하인성,SK텔레콤,,,,
곽은진,숙명여자대학교,data_842,1657140,위치데이터,캐시비,판매,20170520,전소연,숙명여자대학교,,,,
강민희,숙명여자대학교,data_752,1709214,위치데이터,캐시비,가공,20180308,안지영,국민건강보험공단,data_319,1930055,음성데이터,레일플러스
김칫국,NHN,data_429,1278369,음성데이터,AI스피커,판매,20170520,정다솔,지하철공사,,,,
안소희,NHN,data_646,1635653,위치데이터,캐시비,가공,20170706,황민현,국립중앙의료원,data_637,1678175,음성데이터,AI스피커
임찬민,CJ올리브네트웍스,data_306,1254408,의료데이터,페이션트모니터,생성,20160703,,,,,,
장보라,건강보험심사평가원,data_402,1921418,위치데이터,삼성페이,전달,20170520,이지호,국립중앙의료원,,,,
이채연,한국개발연구원,data_981,1884946,음성데이터,스마트워치,수정,20170115,안소희,SK텔레콤,data_800,1499763,의료데이터,스마트워치
이지효,CJ올리브네트웍스,data_614,1480964,음성데이터,스마트워치,전달,20170520,김지우,국민건강보험공단,,,,
양유정,한국인터넷진흥원,data_279,1364670,위치데이터,삼성페이,생성,20180123,,,,,,
이규형,정보통신산업진흥원,data_988,1388465,의료데이터,페이션트모니터,전달,20170520,이민형,한국데이터진흥원,,,,
이동혁,한국연구재단,data_105,1087725,위치데이터,레일플러스,배포,20170520,서지수,한국인터넷진흥원,,,,
정은아,상명대학교,data_856,1680328,위치데이터,T머니,가공,20180830,황민현,AWS,data_493,1296635,음성데이터,AI스피커
양유정,CJ올리브네트웍스,data_752,1566027,건강데이터,AI스피커,생성,20181218,,,,,,
서민지,한국과학기술정보연구원,data_733,1310621,의료데이터,AI스피커,배포,20170520,박지민,과학기술정책연구원,,,,
안소희,한국데이터진흥원,data_141,1672997,위치데이터,삼성페이,판매,20170520,권보아,NHN,,,,
김소정,삼성SDS,data_294,1933455,의료데이터,페이션트모니터,가공,20171213,차시루,삼성SDS,data_208,1439728,건강데이터,AI스피커
양유정,SK텔레콤,data_478,1418701,위치데이터,T머니,생성,20180110,,,,,,
최서연,대한법률구조공단,data_617,1729450,의료데이터,AI스피커,배포,20170520,권보아,상명대학교,,,,
정은아,지하철공사,data_977,1294049,건강데이터,AI스피커,가공,20160207,정예인,NHN,data_990,1571074,건강데이터,페이션트모니터
이수현,한국개발연구원,data_502,1005272,의료데이터,AI스피커,판매,20170520,임찬민,AWS,,,,
서주현,한국연구재단,data_613,1472126,음성데이터,AI스피커,변환,20170520,김영주,고려대학교,data_455,1691519,위치데이터,스마트워치
이재균,AWS,data_292,1567380,의료데이터,AI스피커,판매,20170520,김칫국,한국개발연구원,,,,
박수영,지하철공사,data_341,1586242,음성데이터,AI스피커,배포,20170520,김민석,정보통신산업진흥원,,,,
강미나,상명대학교,data_760,1020475,의료데이터,스마트워치,변환,20170520,김이진,한국데이터진흥원,data_960,1300288,의료데이터,레일플러스
송가인,안랩,data_269,1212290,건강데이터,스마트워치,배포,20170520,박은태,국민건강보험공단,,,,
김이진,국민건강보험공단,data_289,1977965,음성데이터,AI스피커,변환,20170520,이주연,정보통신산업진흥원,data_694,1496782,의료데이터,캐시비
서가영,상명대학교,data_972,1266691,의료데이터,페이션트모니터,생성,20161130,,,,,,
유시아,AWS,data_507,1347116,의료데이터,스마트워치,전달,20170520,강한나,지하철공사,,,,
박수영,상명대학교,data_294,1715175,의료데이터,페이션트모니터,가공,20180515,곽은진,과학기술정책연구원,data_684,1111587,건강데이터,페이션트모니터
이규형,한국보건산업진흥원,data_555,1737681,건강데이터,AI스피커,배포,20170520,최서연,숙명여자대학교,,,,
양유정,건강보험심사평가원,data_245,1429070,위치데이터,레일플러스,수정,20160812,민경아,고려대학교,data_715,1532642,위치데이터,AI스피커
김태형,한국인터넷진흥원,data_536,1944935,음성데이터,AI스피커,판매,20170520,이주연,과학기술정책연구원,,,,
김이진,CJ올리브네트웍스,data_936,1681666,의료데이터,페이션트모니터,수정,20170618,이진기,대한법률구조공단,data_100,1513069,건강데이터,삼성페이
차준호,한국개발연구원,data_741,1754300,음성데이터,AI스피커,변환,20170520,민경아,한국개발연구원,data_656,1882598,의료데이터,삼성페이
양유정,NHN,data_794,1969037,의료데이터,페이션트모니터,변환,20170520,이지효,건강보험심사평가원,data_371,1117940,건강데이터,스마트워치
권은택,국민건강보험공단,data_837,1125840,음성데이터,스마트워치,수정,20171230,이재인,한국개발연구원,data_275,1519781,의료데이터,AI스피커
박지민,AWS,data_517,1944260,위치데이터,T머니,판매,20170520,양유정,상명대학교,,,,
김연경,한국개발연구원,data_847,1966036,음성데이터,스마트워치,변환,20170520,차시루,상명대학교,data_136,1235422,위치데이터,삼성페이
강민희,상명대학교,data_328,1556108,의료데이터,스마트워치,변환,20170520,하인성,삼성SDS,data_575,1379393,건강데이터,AI스피커
송가인,상명대학교,data_761,1538411,건강데이터,AI스피커,가공,20160727,김이진,국민건강보험공단,data_338,1630453,위치데이터,캐시비
김소정,지하철공사,data_436,1142320,음성데이터,스마트워치,생성,20181010,,,,,,
서지수,대한법률구조공단,data_482,1335031,의료데이터,AI스피커,가공,20180602,서민지,과학기술정책연구원,data_642,1733581,음성데이터,AI스피커
곽은진,과학기술정책연구원,data_593,1367701,음성데이터,스마트워치,배포,20170520,이주연,NHN,,,,
서민지,한국과학기술정보연구원,data_887,1107965,위치데이터,레일플러스,판매,20170520,김민석,한국연구재단,,,,
임찬민,고려대학교,data_867,1779689,위치데이터,캐시비,배포,20170520,임나연,한국보건산업진흥원,,,,
전소연,SK텔레콤,data_238,1784575,의료데이터,AI스피커,생성,20180918,,,,,,
서가영,한국보건산업진흥원,data_114,1897951,음성데이터,스마트워치,전달,20170520,이민형,지하철공사,,,,
이동혁,한국개발연구원,data_328,1734236,의료데이터,페이션트모니터,판매,20170520,고은성,한국인터넷진흥원,,,,
서지수,건강보험심사평가원,data_230,1437797,음성데이터,스마트워치,생성,20160905,,,,,,
박지민,안랩,data_865,1489454,건강데이터,스마트워치,수정,20180714,안지영,NHN,data_600,1160090,건강데이터,삼성페이
하인성,정보통신산업진흥원,data_699,1324526,위치데이터,캐시비,판매,20170520,서민지,NHN,,,,
정예인,상명대학교,data_311,1844692,위치데이터,삼성페이,생성,20170830,,,,,,
서민지,한국인터넷진흥원,data_207,1760219,건강데이터,AI스피커,판매,20170520,김성규,한국과학기술정보연구원,,,,
김이진,한국데이터진흥원,data_235,1533166,건강데이터,스마트워치,수정,20170518,권은택,국립중앙의료원,data_267,1684628,음성데이터,삼성페이
김태형,국립중앙의료원,data_893,1348382,건강데이터,AI스피커,생성,20181002,,,,,,
이규형,삼성SDS,data_723,1588896,위치데이터,캐시비,생성,20171207,,,,,,
우진주,건강보험심사평가원,data_623,1071876,위치데이터,레일플러스,생성,20161119,,,,,,
정예인,CJ올리브네트웍스,data_808,1235351,건강데이터,AI스피커,수정,20170411,임나연,한국데이터진흥원,data_923,1907086,의료데이터,AI스피커
이치훈,한국과학기술정보연구원,data_563,1299383,의료데이터,AI스피커,변환,20160714,이지혜,한국연구재단,data_277,1772756,음성데이터,AI스피커
